,skew,kurt,maxdom,dfrange
54,1.75889252007927,7.13243844742965,2.703125,2.6953125
55,2.11148056512312,11.535716113987,5.4296875,5.421875
56,2.79750193531362,29.5536466011573,4.9921875,4.984375
57,2.06232405611288,8.46557351258193,3.7265625,3.71875
58,1.38827632817114,5.00901654957381,4.296875,4.2890625
59,0.529583803021651,2.06845549084691,4.34375,4.3359375
60,2.37738965557555,10.5507201690624,4.296875,4.2890625
61,1.79319973398601,6.66153340160363,4.5625,4.46875
62,1.93612653249502,7.98910074598777,4.5703125,4.5625
63,1.45879883710548,5.01037936581563,4.9765625,4.96875
64,1.57856328154211,5.17944880620017,4.578125,4.5703125
65,1.8311675750313,7.15876510369278,2.71875,2.7109375
66,1.72429783691408,6.31351650571832,4.0625,4.0546875
67,3.96190836177922,24.4196217902512,6.921875,6.796875
68,1.91922952288693,7.13132875296795,6.5703125,6.5
69,1.60173918007492,5.22378633231316,5.140625,5.1328125
70,2.5315003959173,11.509485432073,6.84375,6.8359375
71,2.78959335289853,13.5375145580191,0.6796875,0.671875
72,1.87094352607392,8.38155714226313,5.203125,4.984375
73,1.8409014437451,6.00680090852534,5.59375,5.5234375
74,4.07821685957896,25.6632155852881,2.171875,2.1640625
75,1.46185880599714,5.36031892746946,6.71875,6.7109375
76,1.41115331420118,4.14930167495286,6.640625,6.515625
77,1.58801385845839,8.99004820263446,7.0,6.9921875
78,2.92678070486473,15.2537868036281,6.390625,6.234375
79,1.75985294357146,6.47136396714154,6.5625,6.5546875
80,1.66106084563213,10.8941078623779,6.7265625,6.6484375
81,1.62857886577027,5.58683713796005,6.8203125,6.6796875
82,1.19704061591933,4.10999367917313,6.59375,6.4453125
83,6.99504548177362,8.31880914856817,0.4296875,0.3359375
84,4.03826346688651,50.5914623889424,0.375,0.28125
85,4.19650954831034,45.8641606224434,0.65625,0.5625
86,5.25123906421696,74.4264928624069,0.65625,0.5625
87,6.98366748747539,8.31880914856817,0.3671875,0.2734375
88,4.05790857489156,44.447039258398,1.984375,1.9765625
89,5.41771276289735,66.0911654025609,3.2421875,3.234375
90,3.84495938613814,33.6801134379106,2.0703125,2.0625
91,6.23033476717346,8.31880914856817,0.421875,0.328125
92,3.9577254994291,34.319165401261,0.3828125,0.2890625
93,2.1971068182688,8.31880914856817,0.0078125,0.0
94,2.1971068182688,8.31880914856817,0.0078125,0.0
95,2.1971068182688,8.31880914856817,0.0078125,0.0
96,2.1971068182688,8.31880914856817,0.0078125,0.0
97,2.1971068182688,8.31880914856817,0.015625,0.0078125
98,2.1971068182688,8.31880914856817,0.0078125,0.0
99,2.1971068182688,8.31880914856817,0.0234375,0.015625
100,2.1971068182688,8.31880914856817,0.0078125,0.0
101,2.1971068182688,8.31880914856817,0.0078125,0.0
102,2.1971068182688,8.31880914856817,0.0078125,0.0
103,2.38467152150124,10.2399484285642,0.8359375,0.828125
104,1.80198364920337,6.46142841289874,0.6640625,0.65625
105,2.67033497020842,12.8959969123006,6.4296875,6.3359375
106,1.76401584389615,6.96166172045413,3.3203125,3.3125
107,1.85887734025218,6.62125783558383,2.578125,2.5703125
108,1.73025310567311,6.67264788316728,0.3515625,0.2421875
109,2.14188048229905,8.4931028503987,5.84375,5.7734375
110,1.76284490682544,6.11098092268615,0.4453125,0.375
111,2.15601834731694,7.98053123313951,5.796875,5.7890625
112,2.00976577135675,7.93820321933831,0.4375,0.359375
113,2.0387446615484,7.54650743108177,5.59375,5.5859375
114,2.1971068182688,8.31880914856817,0.0078125,0.0
115,2.1971068182688,8.31880914856817,0.0078125,0.0
116,2.1971068182688,8.31880914856817,0.015625,0.0078125
117,2.1971068182688,8.31880914856817,0.0078125,0.0
118,2.1971068182688,8.31880914856817,0.4453125,0.4375
119,2.1971068182688,8.31880914856817,0.0078125,0.0
120,2.1971068182688,8.31880914856817,0.0703125,0.0
121,2.1971068182688,8.31880914856817,0.7109375,0.640625
122,2.1971068182688,8.31880914856817,0.5078125,0.4375
123,2.1971068182688,8.31880914856817,0.0703125,0.0
124,2.1971068182688,8.31880914856817,0.25,0.1796875
125,2.1971068182688,8.31880914856817,0.2109375,0.140625
126,2.1971068182688,8.31880914856817,3.1640625,3.09375
127,2.1971068182688,8.31880914856817,0.0703125,0.0
128,2.1971068182688,8.31880914856817,0.2734375,0.203125
129,2.1971068182688,8.31880914856817,0.2421875,0.171875
130,1.74336140276184,7.19120024076145,4.2890625,4.09375
131,2.08208152002396,7.89826974333294,6.25,6.109375
132,2.15640693550493,8.23818250645758,6.453125,6.3046875
133,2.28452444821314,10.1889578783693,5.203125,5.03125
134,2.90705270734074,15.2025227874339,6.03125,5.859375
135,2.02954163716265,8.70901807082844,0.984375,0.9765625
136,1.88567084204548,8.93340562700198,0.640625,0.6328125
137,1.70125376585206,6.86310192333355,3.140625,3.1328125
138,2.88327118421639,11.8944739911381,4.2890625,4.28125
139,2.05325058409032,8.19079078780836,4.3359375,4.328125
140,1.39877551714029,5.02412863188488,4.5703125,4.5625
141,1.98550957970498,8.39424800487118,4.390625,4.3828125
142,3.25864616618641,19.9200033921462,0.71875,0.7109375
143,2.21399295245348,10.4475335576475,0.625,0.6171875
144,2.4252805609612,11.1819614828864,1.640625,1.6328125
145,2.1971068182688,8.31880914856817,0.390625,0.3828125
146,2.1971068182688,8.31880914856817,0.4375,0.4296875
147,2.1971068182688,8.31880914856817,0.5234375,0.515625
148,1.59968988189354,6.49030165409671,4.8515625,4.84375
149,2.1971068182688,8.31880914856817,0.0078125,0.0
150,2.1971068182688,8.31880914856817,0.3984375,0.390625
151,2.1971068182688,8.31880914856817,0.4453125,0.4375
152,2.1971068182688,8.31880914856817,0.53125,0.5234375
153,2.1971068182688,8.31880914856817,0.0078125,0.0
154,2.1971068182688,8.31880914856817,0.3828125,0.375
155,2.1971068182688,8.31880914856817,0.828125,0.7578125
156,2.1971068182688,8.31880914856817,0.4140625,0.34375
157,2.1971068182688,8.31880914856817,0.53125,0.4609375
158,2.1971068182688,8.31880914856817,0.1171875,0.046875
159,2.1971068182688,8.31880914856817,0.4453125,0.375
160,2.1971068182688,8.31880914856817,0.6953125,0.625
161,2.1971068182688,8.31880914856817,0.6640625,0.59375
162,2.1971068182688,8.31880914856817,0.0703125,0.0
163,2.1971068182688,8.31880914856817,0.75,0.6796875
164,2.1971068182688,8.31880914856817,0.25,0.1796875
165,2.76516780862576,16.4298212793616,5.0703125,4.9921875
166,3.34112401183048,34.4856254986847,6.53125,6.5234375
167,2.3907122612567,17.9475913772144,5.234375,5.2265625
168,3.03717735845674,27.723483121106,5.2421875,5.234375
169,3.89238073268311,44.0779157209335,3.609375,3.6015625
170,2.60395083125914,22.3288989439353,5.5625,5.5546875
171,2.82034652563345,28.7981706469597,7.0,6.9921875
172,3.30989669764324,30.9562777762842,4.8125,4.8046875
173,3.10115378998203,27.2864975076908,5.3828125,5.375
174,2.1985451230412,10.7834387013025,0.3984375,0.390625
175,2.31709531780249,9.07217871920703,4.265625,4.2578125
176,3.13369260622259,15.1788003738427,4.65625,4.6484375
177,2.90250148611637,13.2117803433339,0.140625,0.1328125
178,1.93596779622396,7.15413462118831,3.6484375,3.640625
179,2.87453514141793,13.6484563546571,3.3828125,3.375
180,2.91601408065064,13.827785020921,4.65625,4.578125
181,2.76294523265673,14.4369122867002,4.203125,4.1953125
182,2.29727279248346,9.17224847209229,3.7578125,3.75
183,2.63462463885882,11.2361614742676,3.3203125,3.3125
184,2.93631801916328,17.1535646580953,3.171875,3.1640625
185,0.985696261839665,3.81685607974441,0.3125,0.3046875
186,1.34429877595944,5.31525896690002,0.59375,0.5859375
187,1.11010004175784,4.37422742157872,0.46875,0.4609375
188,1.90032686842295,8.40581224104976,3.5390625,3.5234375
189,1.89249053779917,7.51003264635536,0.515625,0.4921875
190,1.40488967253423,5.84892713164508,0.53125,0.5234375
191,1.99946718970444,8.72139128219265,0.3125,0.2890625
192,1.84892200471223,7.90486582049278,5.2890625,5.28125
193,1.93517566719923,8.2304531687431,1.3828125,1.375
194,2.85602268398743,12.2860898607248,0.46875,0.453125
195,1.8460503697587,7.07249312351001,6.078125,6.0546875
196,1.86941177777589,6.77629755247594,1.78125,1.7734375
197,2.11440347275611,8.48670044276216,5.9375,5.9296875
198,1.87919123214549,7.29810825325109,6.359375,6.3515625
199,3.07893958386588,18.7399786422848,5.34375,5.3359375
200,1.46229742741104,5.37188805447278,6.3203125,6.3125
201,2.38909920559902,9.53839703583897,5.859375,5.8515625
202,1.9991753977708,8.12769405123941,5.9375,5.9296875
203,1.05536275753252,4.51237615328074,2.5703125,2.5625
204,1.73299238490552,6.2528621747008,6.109375,6.1015625
205,1.35459530604795,4.13892738483201,6.015625,6.0078125
206,1.42521527560971,5.24374660066271,6.2890625,6.1796875
207,1.65381739722494,6.06966582875292,5.4765625,5.46875
208,1.60715645165983,9.1314029652346,5.5625,5.5546875
209,1.48275207839117,5.76963295423198,4.7734375,4.59375
210,2.49113144371866,13.6363888309634,5.0078125,4.6640625
211,2.82212946583174,13.8807954866186,4.4453125,4.4375
212,1.80135004701524,5.98039750596823,4.625,4.5703125
213,1.80559733235955,5.82287533774316,4.515625,4.328125
214,2.66089055468974,12.9575114595729,3.9765625,3.8203125
215,1.19104767603692,3.81947058968583,0.4765625,0.453125
216,1.18498149661926,4.16744938229292,3.65625,3.5625
217,3.03725428259778,16.4171893455589,0.5546875,0.546875
218,2.30339409179343,10.692240757351,3.84375,3.8359375
219,1.24563722357392,3.90168444570179,0.6015625,0.484375
220,2.27888238312129,9.28799550820564,0.5859375,0.578125
221,1.72998101591411,6.58161907581551,0.9140625,0.90625
222,2.81445544530819,13.8018886747857,3.53125,3.5234375
223,1.44444404531718,4.91871388613419,6.015625,6.0078125
224,1.61214606282729,5.53372994115547,4.0390625,3.9453125
225,2.52216057592279,11.7621878766178,2.765625,2.7578125
226,1.94817993118993,12.9577900112249,0.515625,0.5078125
227,3.53272093628963,26.6783687202048,0.3984375,0.390625
228,2.77597479098174,16.4490291939863,1.328125,1.3203125
229,3.8516456283648,25.1895596765778,0.140625,0.1328125
230,3.99039020617243,24.3606960055793,0.734375,0.7265625
231,4.53626315702288,38.8830511438468,0.234375,0.2265625
232,2.11359827815812,7.89092698509686,4.1640625,4.03125
233,3.45774213364894,26.3500262025753,4.2578125,4.25
234,3.57999166810579,31.6764272710855,0.265625,0.2578125
235,3.38019398009965,19.6830947341838,0.15625,0.1484375
236,4.11744006579145,45.7099373742614,3.765625,3.7578125
237,2.62106072711461,18.7313291811623,0.390625,0.3828125
238,2.57353791706702,14.1852736364807,0.25,0.2421875
239,3.93810818525725,27.4593703369639,1.1953125,1.1875
240,2.58715718503796,16.4972115617598,0.359375,0.3515625
241,2.81641063640621,25.2075846979221,0.453125,0.4453125
242,3.74908200906796,30.2284742457239,0.6796875,0.671875
243,4.22755303479422,36.8436835803192,0.6328125,0.625
244,3.24493343130715,27.7884023166439,0.34375,0.3359375
245,2.37975601125149,15.8148024420896,0.8125,0.8046875
246,2.1971068182688,8.31880914856817,0.0078125,0.0
247,2.1971068182688,8.31880914856817,0.0078125,0.0
248,2.1971068182688,8.31880914856817,0.0078125,0.0
249,2.1971068182688,8.31880914856817,0.0078125,0.0
250,2.1971068182688,8.31880914856817,0.0078125,0.0
251,2.1971068182688,8.31880914856817,0.0078125,0.0
252,2.1971068182688,8.31880914856817,0.0078125,0.0
253,2.1971068182688,8.31880914856817,0.0078125,0.0
254,2.1971068182688,8.31880914856817,0.0078125,0.0
255,2.1971068182688,8.31880914856817,0.0078125,0.0
256,3.09541251551127,15.0768737316496,5.734375,5.7265625
257,3.32416696297742,15.2998733905233,2.03125,1.7890625
258,4.03028935510324,25.7132849389516,4.7734375,4.53125
259,3.14133447179284,14.6076630957881,4.6640625,4.421875
260,3.57731238527009,18.3915071700676,1.2890625,1.046875
261,4.96031251123009,34.501777746126,2.7734375,2.5546875
262,3.90829030088321,21.420389217505,5.0234375,4.78125
263,3.62309000910212,21.4428979868301,4.828125,4.5859375
264,3.81424385981518,20.6027093163998,6.5859375,6.34375
265,3.04183959104065,13.0736083094138,1.3203125,1.3046875
266,2.63371134323187,12.1673158321849,3.765625,3.7578125
267,2.17170937036033,9.32774262862912,4.2890625,4.265625
268,1.91641066390377,7.17504595344869,0.4921875,0.484375
269,2.06693100503339,7.48675323397107,3.859375,3.8515625
270,2.46217163047938,10.4114371695658,4.75,4.7421875
271,1.51306132655033,5.34831783346212,0.6015625,0.59375
272,1.7866900695802,6.73372710899773,0.6484375,0.640625
273,2.63046350614911,12.2402626395393,3.96875,3.9609375
274,2.28780374168966,9.17574636899814,4.8515625,4.84375
275,1.39413914374214,5.70146159461681,4.171875,4.1640625
276,3.44950249251569,39.0327160375764,2.046875,2.0390625
277,5.22818500714081,8.31880914856817,3.6328125,3.625
278,2.1971068182688,8.31880914856817,4.6328125,4.625
279,5.63401434010029,8.31880914856817,3.421875,3.4140625
280,2.1971068182688,8.31880914856817,3.515625,3.5078125
281,7.28348444919181,8.31880914856817,5.4453125,5.4375
282,8.38965779320714,8.31880914856817,4.8359375,4.828125
283,5.57892986247453,68.2889456392488,0.5390625,0.53125
284,9.6093490331427,8.31880914856817,4.7265625,4.71875
285,8.69722979017712,8.31880914856817,3.6015625,3.59375
286,1.81695305547726,7.74139918960871,3.453125,3.375
287,1.32824518228056,4.74137912522958,6.0546875,5.9921875
288,1.25288888667655,4.24763099626054,0.3046875,0.296875
289,1.16874384721534,3.50315078477786,5.421875,5.4140625
290,2.1971068182688,8.31880914856817,1.484375,1.4765625
291,3.28919943984691,12.9062506065941,4.8828125,4.875
292,5.63891411698481,43.9541470985934,5.0703125,5.0625
293,2.1971068182688,8.31880914856817,5.0546875,5.046875
294,9.61220808953177,8.31880914856817,1.4140625,1.40625
295,6.82462379790256,58.038903299401,0.328125,0.3203125
296,9.01321744119977,8.31880914856817,6.3203125,6.3125
297,9.78433537873698,8.31880914856817,3.203125,3.1953125
298,2.11359827815812,7.89092698509686,4.1640625,4.03125
299,2.31142585404852,8.84810301384769,5.34375,5.3359375
300,1.65387118131375,6.45428840331366,5.5078125,5.5
301,1.06400399180979,3.52294660479295,5.546875,5.3828125
302,1.9434004249713,7.36171805406084,5.4921875,5.484375
303,1.71795742104214,6.9234573975617,3.390625,3.3828125
304,2.10210815538012,7.81545689815756,3.84375,3.625
305,3.14147176574243,27.3102639262148,0.578125,0.5703125
306,1.93774516970598,9.37375062266896,2.90625,2.8984375
307,2.95294205356266,15.7329065356764,0.5390625,0.53125
308,2.6106953932856,13.261626994385,0.5546875,0.546875
309,2.10123831484468,7.82420741421472,0.4375,0.4296875
310,2.33661416607218,9.98868658255022,0.578125,0.5703125
311,2.60053025325472,12.2470080016718,3.5859375,3.578125
312,3.68216102795138,18.4201676939631,0.7421875,0.7373046875
313,3.50302936617332,17.2336318266612,0.7763671875,0.771484375
314,2.68637016679701,10.96968770509,0.64453125,0.56640625
315,3.43785870695015,17.6256667582809,0.7421875,0.6494140625
316,2.08008539625615,7.6965116204405,3.9697265625,3.5107421875
317,2.64151354695255,12.942150604861,3.2666015625,3.1591796875
318,2.56924071196227,12.0069685879532,3.1591796875,3.06640625
319,2.93294415309961,13.2533834870611,3.2470703125,3.1396484375
320,4.14750577064716,23.8069279366752,3.916015625,3.7109375
321,3.13185303257893,15.6447484026527,0.7275390625,0.6494140625
322,3.01996789871153,12.7588423295171,0.7080078125,0.5029296875
323,2.9463603414628,14.3949669716371,0.6982421875,0.6005859375
324,3.80554780964193,22.4357878216409,3.88671875,3.7841796875
325,2.58832415772111,11.0160758713579,2.8759765625,2.783203125
326,3.09440430325623,14.9986232220408,3.544921875,3.447265625
327,2.79150944095914,13.0584919862405,3.5693359375,3.4619140625
328,3.78040091335423,20.5658834136193,0.6494140625,0.5419921875
329,3.10891202509107,15.5473697689065,0.7470703125,0.6689453125
330,3.45583905897677,16.2833796542231,0.6103515625,0.5126953125
331,2.52432406369712,9.48974765863896,0.7421875,0.6396484375
332,3.12803956283959,15.6191177960937,0.7568359375,0.6591796875
333,2.73882721935278,12.1032965742873,0.6005859375,0.48828125
334,2.68233827359747,10.6611450814932,0.6103515625,0.60546875
335,3.5245940862988,18.1164542118983,0.6640625,0.556640625
336,2.71686139188196,11.9715877590681,0.703125,0.68359375
337,2.75101805384307,11.1317928724698,0.64453125,0.5517578125
338,2.52539357474837,9.82035985763173,0.712890625,0.60546875
339,3.57436406767585,17.6644161384548,2.724609375,2.7197265625
340,3.42514608668657,17.8192021854582,3.359375,3.3154296875
341,3.31267247700652,18.9566206894942,0.7470703125,0.673828125
342,2.73342827872776,11.789910097402,3.4765625,3.4716796875
343,3.33376431520399,16.5224597022208,3.955078125,3.8427734375
344,2.38001210027897,9.27499310804347,3.9599609375,3.955078125
345,3.04615513452666,15.1977632574797,3.828125,3.7353515625
346,2.42707881658213,10.4441201349175,3.9990234375,3.994140625
347,3.02747676382649,13.1670337603742,3.9990234375,3.88671875
348,2.27971231539758,8.30851725377231,3.9599609375,3.8671875
349,2.68937413375367,12.289470729379,3.9404296875,3.8427734375
350,3.04582348283514,14.064659090282,3.9599609375,3.8525390625
351,3.03998279901008,13.4405105518134,0.7373046875,0.654296875
352,3.36298487606198,15.7497897222843,0.6103515625,0.60546875
353,3.30274354831379,19.0403313759245,0.6689453125,0.6640625
354,2.75480712765092,11.7214839493153,2.96875,2.9541015625
355,1.64545165225873,5.96805478970947,0.6953125,0.6640625
356,1.30631530582319,4.89531997349245,0.6640625,0.625
357,1.63429512393703,6.45503706296187,0.890625,0.8828125
358,1.1369483252211,4.63887123000713,4.1953125,4.15625
359,1.25258097230649,4.57622081132201,0.6796875,0.671875
360,1.19700327435614,4.29473426098672,4.109375,4.0703125
361,1.92019569635165,7.82855152274641,1.171875,1.1640625
362,2.1971068182688,8.31880914856817,0.6171875,0.609375
363,2.05934426122509,9.48143975298787,0.578125,0.5546875
364,1.13062200206951,4.76551033915551,6.234375,6.2265625
365,2.51748123188922,11.3370166395424,6.8671875,6.859375
366,2.06499974796291,8.82545531450098,4.796875,4.7890625
367,2.36822827511588,9.96882745993364,6.4765625,6.46875
368,1.6317064359343,6.17457315693391,5.5,5.4921875
369,1.65850375621253,6.38295449787953,5.6171875,5.609375
370,1.74257722447963,7.1237764017165,3.6015625,3.4765625
371,1.01715262309692,3.09469898197984,3.6328125,3.59375
372,1.89199926689902,6.68000855981625,4.1640625,4.1328125
373,2.8589210792188,12.3442140412066,0.734375,0.515625
374,1.97115440949417,7.12182643518206,0.734375,0.578125
375,1.72260590310098,6.69379871174734,0.59375,0.4296875
376,1.49031528187695,4.32114483365289,2.1640625,2.046875
377,1.39627329977429,5.49399241899307,5.4140625,5.2734375
378,2.14979456583079,9.17419980341263,5.109375,5.078125
379,1.48065651870808,5.01831928353778,2.84375,2.78125
380,1.21715128699643,4.13662607852239,4.59375,4.375
381,1.63148741132662,5.46688931228951,3.640625,3.5
382,1.24439834989828,3.85258191397141,5.4140625,5.2421875
383,1.04864210876674,3.55394147403813,4.234375,4.1015625
384,1.5348696499139,5.56696973348359,5.28125,5.1484375
385,1.76871368355195,7.37554421801753,4.875,4.7890625
386,1.40121801946508,5.00432220741572,0.5625,0.4375
387,1.27884883666614,4.11326715289242,5.7734375,5.6328125
388,1.91562789913685,7.5602747953586,0.7265625,0.578125
389,1.54743840180283,6.13841086630025,4.4609375,4.328125
390,1.68702787732102,5.38992768552307,2.7734375,2.6015625
391,1.29145880401153,4.55872326647891,2.6640625,2.546875
392,1.5061917691215,4.89822204130247,6.6015625,6.5
393,1.25724558216003,3.97715902128635,3.7578125,3.75
394,0.911318254358426,3.41486310677833,6.6875,6.5859375
395,1.73356839296322,6.97725471329166,4.359375,4.21875
396,1.13992635901617,3.83064381603485,4.8671875,4.859375
397,1.03320504913542,3.32249313070033,5.6171875,5.609375
398,1.15430841575727,4.90097768698147,5.078125,4.9296875
399,1.33849471330607,4.77308304374696,4.328125,4.3203125
400,1.28438489962281,5.05484298522183,4.3515625,4.328125
401,1.10575430037339,3.89503860968994,4.890625,4.75
402,1.24640735478399,4.48330930116088,3.2734375,3.265625
403,1.30923709637559,4.27579395494186,4.515625,4.3828125
404,1.29897258163928,4.01668071655064,4.109375,3.984375
405,2.65191623166925,11.5069019938041,5.4296875,5.3046875
406,2.0582457143639,7.46075979126578,4.515625,4.5078125
407,1.61580878610551,5.46115342824672,3.8046875,3.65625
408,1.94874251437378,8.47027786475464,6.9375,6.7734375
409,1.83698264067428,6.50852189903029,5.8515625,5.828125
410,1.53840560233368,5.14575291294524,4.734375,4.609375
411,2.2222369364809,8.968451730254,2.71875,2.7109375
412,1.02193995023676,3.75330586535621,6.4453125,6.328125
413,1.89604008194208,6.59243373813255,0.5,0.359375
414,1.72026313983813,5.76559374452831,4.0859375,3.9609375
415,1.37886538430493,4.79894156070997,6.0,5.9921875
416,1.10341831382284,3.59900765303291,6.59375,6.4453125
417,1.67208509341688,5.9383484330985,5.5078125,5.3203125
418,1.44514625155278,5.12711273933366,3.5703125,3.4453125
419,1.32871521415762,4.34930870115595,4.8203125,4.6953125
420,1.82134154501444,5.60428288271136,4.953125,4.828125
421,1.71062406993796,5.87306924951997,5.6640625,5.5390625
422,1.30699109926272,4.10810218539927,0.625,0.6171875
423,1.6930843310158,6.29015699315222,4.3046875,4.171875
424,1.85001159179506,5.70642619988102,0.796875,0.6484375
425,2.26850315772379,9.74776945692032,6.6484375,6.5234375
426,1.35890786761465,4.39438279979248,2.8359375,2.71875
427,1.66826491386963,6.63497347753805,4.6484375,4.4375
428,2.871496295951,14.2762936696998,4.265625,4.1328125
429,2.58922412758606,10.7369474887016,5.4140625,5.2890625
430,2.17417464980762,8.06748672633277,4.9609375,4.8125
431,1.52414515738014,6.08822239286814,3.3359375,3.1953125
432,2.74990493571357,12.8047828725779,0.78125,0.640625
433,2.18380539322143,8.30671031098939,6.6015625,6.5546875
434,1.5209122649994,5.16977930322816,4.6484375,4.515625
435,0.32603303362058,2.26943222283703,5.1015625,5.03125
436,1.37206451575499,4.55438649898274,5.8203125,5.8125
437,1.40323423728615,4.60549742394105,6.6953125,6.5625
438,1.84931359421802,7.31102759465286,0.6640625,0.5078125
439,2.12030546556408,8.97459192108825,5.1015625,4.9453125
440,1.67135249085773,6.05899622734024,4.46875,4.28125
441,1.79433614964085,6.68746706874986,6.9921875,6.984375
442,2.08250198087371,7.92682084040019,1.1328125,0.9296875
443,2.81570244272399,12.3678881498554,0.671875,0.5390625
444,1.87989964782267,6.76188967394727,2.625,2.4609375
445,1.61148201248347,6.02226577037395,4.7265625,4.71875
446,1.6795674661818,5.84887310917872,6.6796875,6.6484375
447,2.6234363634327,11.3996918570627,5.1328125,4.9765625
448,1.21502733864078,4.16596403121371,0.796875,0.5703125
449,0.891424514351169,3.17284780583079,0.6640625,0.5078125
450,0.844985094884071,2.70012854074415,3.5703125,3.421875
451,1.58286097475574,5.26609407819057,5.2578125,5.0703125
452,1.08053638259937,3.79985621347513,3.2578125,3.21875
453,9.64995024260738,8.31880914856817,1.4921875,1.484375
454,4.59305506367137,27.9340910870563,3.2421875,3.234375
455,2.06822581245255,8.58352835182571,3.515625,3.5
456,1.57108689979456,5.86527683947203,2.1796875,2.171875
457,1.90530353320902,8.09574883093049,2.328125,2.3203125
458,2.25971022109066,7.8883919184989,5.390625,5.3828125
459,1.49533885655997,6.82007779218903,0.25,0.2421875
460,2.10220276555198,10.1588051041311,0.1328125,0.125
461,1.68786518429349,7.07053158109952,0.25,0.2421875
462,2.29530876570845,12.1572354144142,0.2578125,0.25
463,1.97838252691656,7.91852283506911,0.203125,0.1953125
464,2.44671340374206,10.7263943191498,0.21875,0.2109375
465,2.10503180384355,8.85581229716483,0.171875,0.1640625
466,1.62049092163293,5.71907303874983,4.6796875,4.5390625
467,2.06888801845933,7.92221394227738,5.8046875,5.796875
468,1.48637636873869,5.06316812895234,6.78125,6.6796875
469,1.07386754470262,3.42022770329352,4.640625,4.6328125
470,1.62492525706958,5.75383777090904,4.8203125,4.8125
471,1.51840369996086,5.59318648278233,5.953125,5.8515625
472,2.0883167389479,7.71596037811841,4.8203125,4.71875
473,1.98570071585539,7.05373453951449,6.03125,5.8828125
474,3.1192776968845,15.8818323557205,5.9296875,5.828125
475,1.32798864255893,4.58830242042054,4.6328125,4.53125
476,1.6534763398621,5.66378142192566,6.6015625,6.5546875
477,1.94953883617466,7.22073967520928,6.703125,6.578125
478,1.30114697368384,4.11498593928336,7.0,6.9921875
479,1.66072680447899,6.88029547378375,4.609375,4.4921875
480,1.22826751862997,4.50622277885569,6.1015625,5.984375
